run,m,n,nT,c,a,b1,bn,σt,g0,g1,g1_std,τpot,tau3,stdp_type,connectivity_algorithm,αrecip,αconv,αdiv,αchain,timestep,pattern,act_corrs,temp_corrs,hit_rates,false_alarm_rates,d_primes
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,5,0.22342497006708845,-0.21401875538037143,0.05460750853242321,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,1,0.3741468496018884,-0.17865955099832392,0.18430034129692832,0.0033247137052087182,1.8148121846190173
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,2,0.3017205798843712,NaN,0.09897610921501707,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,3,0.38971716845161536,NaN,0.17406143344709898,0.0007388252678241596,2.2408008074369317
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,4,0.37066080955252684,-1.0969218859247549e-17,0.15699658703071673,0.0003694126339120798,2.367872443715078
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,5,0.360384581691039,1.2672518671414588e-17,0.14675767918088736,0.0003694126339120798,2.324309826447483
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,1,0.36409170289307835,9.09304020092231e-18,0.14675767918088736,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,2,0.36863886110725336,-2.7354016573237008e-17,0.15017064846416384,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,3,0.6636059175263873,0.9927007299270073,0.4691780821917808,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,4,0.08164914320604663,0.5000000000000001,0.00684931506849315,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,5,0.45891781481898614,-0.028258018580255694,0.3732876712328767,0.02141802067946824,1.7021468143072007
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,1,0.09895484702590707,NaN,0.0136986301369863,0.00036927621861152144,1.1690419241063785
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,2,0.36881875171996553,-4.5358074771681566e-17,0.2979452054794521,0.024372230428360415,1.4405005385297887
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,3,0.13869272591137882,0.0,0.023972602739726026,0.00036927621861152144,1.3969988040326482
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,4,0.3693161773026714,-5.2516274615157184e-17,0.2568493150684932,0.015140324963072379,1.513310367123704
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,5,0.15033440510211815,1.273177118214446e-17,0.0273972602739726,0.00036927621861152144,1.4543505727169117
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,1,0.40794792630436694,-1.3910692134724786e-17,0.2705479452054795,0.011447562776957163,1.664023510156171
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,2,0.19481002792541224,0.0,0.04452054794520548,0.00036927621861152144,1.674374812675799
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,3,0.39088648881722154,-6.685644808867584e-17,0.2191780821917808,0.005908419497784343,1.742595236576292
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,4,0.6984640235413071,0.9937106918238994,0.5129032258064516,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,5,0.09541464988590942,-0.6383604217438266,0.00967741935483871,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,1,0.3192392363848753,0.017177378605092965,0.23548387096774193,0.02267657992565056,1.2804587973277415
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,2,0.09626186456257303,0.6666607059010882,0.00967741935483871,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,3,0.30730171892002317,0.210626006328955,0.2838709677419355,0.03828996282527881,1.1995041900526022
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,4,0.09626186456257303,-3.371619446561092e-17,0.00967741935483871,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,5,0.30609353747283746,1.6099966279902747e-18,0.2838709677419355,0.038661710037174724,1.1950516648361649
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,1,0.09626186456257303,-3.371619446561092e-17,0.00967741935483871,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,2,0.30609353747283746,1.6099966279902747e-18,0.2838709677419355,0.038661710037174724,1.1950516648361649
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,0.09626186456257303,-3.371619446561092e-17,0.00967741935483871,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,0.30609353747283746,1.6099966279902747e-18,0.2838709677419355,0.038661710037174724,1.1950516648361649
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.7056691215938425,0.994186046511628,0.5292307692307693,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,0.15337502127213815,0.41262247598656454,0.024615384615384615,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,0.38490308774485793,-0.006782196051237446,0.16,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,0.2530237127836515,-0.2898171505359078,0.06769230769230769,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,4,0.3269819427711947,0.008668447628043727,0.11384615384615385,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,5,0.29367550868285147,0.13247680751387628,0.09230769230769231,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,1,0.34066942899995756,0.06817701815672268,0.12615384615384614,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,2,0.3342240885463417,-4.0302306308539636e-17,0.12,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,3,0.3505636860739545,NaN,0.13230769230769232,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,4,0.33764117187598736,7.553612500927795e-18,0.12307692307692308,0.0,Inf
195,5,3000,10,0.25,0.1,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,5,0.3275213265539536,7.48566283750236e-18,0.11692307692307692,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,1,0.6373760572429146,0.9963503649635036,0.4620573355817875,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,2,0.16611757269675043,0.11016842900083046,0.03372681281618887,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,3,0.33664556806299417,-0.043808629155798515,0.2175379426644182,0.019526381387619442,1.2830952539245295
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,4,0.23810734705986905,-0.044224223767308085,0.09612141652613827,0.005816368923971749,1.2191208971116234
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,5,0.2915633695432442,0.03099793277155186,0.19224283305227655,0.023680930619027835,1.1133888068318258
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,1,0.2254341393276584,-0.039427020929727385,0.13322091062394603,0.019941836310760283,0.9436576743564866
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,2,0.21522657035532533,4.0743573893827636e-17,0.14839797639123103,0.028666389696717906,0.8574361783690274
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,3,0.18185236584884576,1.9142235458439773e-18,0.12478920741989882,0.028250934773577065,0.7557705888705113
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,4,0.16355829067321348,-1.426421401053959e-17,0.11804384485666104,0.030743664312422102,0.6851523585803607
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,5,0.14173523649073522,NaN,0.11298482293423272,0.035313668466971336,0.5970598279832104
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,1,0.12695992931496922,-4.475871291053946e-18,0.1045531197301855,0.03572912339011217,0.546527415720492
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,2,0.6923973376132919,0.9968051118210863,0.5332197614991482,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,3,0.16743775114908407,0.35058580599413786,0.034071550255536626,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,4,0.32562705811573706,0.12478472943696658,0.1737649063032368,0.010360547036883548,1.3736366752801907
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,5,0.2712223561222156,0.021029767790700076,0.10902896081771721,0.004144218814753419,1.4083798226073259
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,1,0.3010047363250312,0.06255520217246364,0.17035775127768313,0.014090343970161625,1.2420093471865425
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,2,0.2578346487954115,0.17822111325120668,0.1260647359454855,0.01077496891835889,1.1530158915538453
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,3,0.26138882540004155,0.16205004520746355,0.1465076660988075,0.016162453377538334,1.0888398357154159
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,4,0.23230030351023942,-0.06693751832521186,0.13969335604770017,0.020721094073767096,0.9573804870634739
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,5,0.20919531990891796,5.026370672212351e-17,0.1362862010221465,0.0256941566514712,0.8510649367309007
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,1,0.17092287606510873,-2.0578383502977613e-17,0.11754684838160136,0.02818068794032325,0.7208913351247745
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,2,0.15311072564687014,5.339831456753174e-17,0.1141396933560477,0.031910484873601326,0.64862553558607
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,3,0.6489367484147402,0.9964664310954064,0.47324414715719065,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,4,0.17371824376512854,0.3390377692865116,0.038461538461538464,0.00041631973355537054,1.5728851543398765
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,5,0.41599676686218573,-0.060923917999413706,0.2408026755852843,0.007077435470441299,1.7495860379245582
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,1,0.37238564136138486,0.11334732165618921,0.17391304347826086,0.0016652789342214821,1.996643598011185
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,2,0.42734159854099,-0.005751262546999383,0.25752508361204013,0.009159034138218152,1.7081310261667557
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,3,0.3717346100766393,0.005369367308313524,0.1939799331103679,0.005828476269775187,1.6590393971043418
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,4,0.397353588134989,NaN,0.225752508361204,0.00791007493755204,1.6601301598568468
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,5,0.3790732349486044,NaN,0.21070234113712374,0.00832639467110741,1.5902986551301899
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,1,0.38210043210081646,NaN,0.2157190635451505,0.008742714404662781,1.5896050912817556
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,2,0.37905946785614414,NaN,0.21237458193979933,0.008742714404662781,1.5781290959042082
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,3,0.3822061944551737,NaN,0.2157190635451505,0.008742714404662781,1.5896050912817556
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,4,0.6692037472306481,0.9969230769230771,0.5078125,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,5,0.1584224621592204,-0.3628638847387725,0.03125,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,1,0.3472304425863879,-0.11532687947185764,0.20625,0.01440677966101695,1.3665258589931422
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,2,0.23717015825524806,-0.24375605044322549,0.0921875,0.005084745762711864,1.2426080287132395
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,3,0.28138061068846776,-0.023906142602896637,0.171875,0.020338983050847456,1.1000157960633967
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,4,0.22469464401094538,-0.10246194362267498,0.115625,0.01440677966101695,0.9888828565890264
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,5,0.20479525424273157,-0.14213872462283328,0.13125,0.025847457627118643,0.8251638840651363
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,1,0.17795687403001212,-1.8571500586872112e-17,0.1125,0.025,0.7466243620515414
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,2,0.16150285358485347,-1.1291861642579614e-17,0.1203125,0.03389830508474576,0.6529302583180552
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,0.13462037834304882,-3.1497737324965475e-18,0.1,0.03177966101694915,0.5737069299532183
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,0.12435884290351233,3.0921473971455432e-18,0.1,0.03516949152542373,0.5281699577207004
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.6440198144657713,0.9963369963369965,0.4690721649484536,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,0.18819573065192127,0.3027559128593913,0.0429553264604811,0.0,Inf
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,0.36825582502979987,0.0908376644638694,0.2027491408934708,0.007857733664185277,1.5836155091928437
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,0.28071067010475703,-0.010415994377239134,0.12886597938144329,0.006617038875103391,1.3456392507734465
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,4,0.3084883408900976,0.11761250474728077,0.18041237113402062,0.01488833746898263,1.2592537167054325
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,5,0.2732177430401331,0.1231935777820141,0.16494845360824742,0.018196856906534328,1.1181795446817933
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,1,0.2631145776476891,-2.3412573003253624e-17,0.16494845360824742,0.0206782464846981,1.065616532641365
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,2,0.22954507095013738,2.095045156812888e-17,0.14776632302405499,0.02315963606286187,0.9464107181615724
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,3,0.21044749319608422,-5.807168201782825e-17,0.13917525773195877,0.025227460711331678,0.8720546565496456
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,4,0.19499569160233038,5.2840277046090075e-17,0.13402061855670103,0.02729528535980149,0.8145360633272098
196,5,3000,10,0.25,0.2,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,5,0.1767564269222649,1.805150659293061e-18,0.12886597938144329,0.030603804797353185,0.7402246668679886
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,1,0.6963019092319161,0.9230769230769232,0.48148148148148145,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,2,0.7493047339045293,0.1177549227497735,0.5555555555555556,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,3,0.7475069282508016,0.203252483687755,0.5555555555555556,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,4,0.7714769865113645,0.47384237841320165,0.5925925925925926,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,5,0.77135102020158,0.3413041444650434,0.5925925925925926,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,1,0.7961325112932391,0.31029714452984336,0.6296296296296297,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,2,0.7965185387205386,0.015479296295133742,0.6296296296296297,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,3,0.7961325112932391,0.02958745170578824,0.6296296296296297,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,4,0.7965185387205386,NaN,0.6296296296296297,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,5,0.8204387554310709,NaN,0.6666666666666666,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,1,0.8204387554310709,NaN,0.6666666666666666,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,2,0.7553931753484655,0.9473684210526316,0.5757575757575758,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,3,0.7216325581345742,0.015220971914837357,0.5151515151515151,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,4,0.8219107647342939,-0.10637447038212439,0.6666666666666666,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,5,0.8167979610907852,0.39048505255540533,0.6666666666666666,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,1,0.9068147211564092,0.05616874392656778,0.8181818181818182,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,2,0.9241359642245293,3.636496741749069e-17,0.8484848484848485,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,3,0.9241359642245293,3.636496741749069e-17,0.8484848484848485,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,4,0.9241359642245293,3.636496741749069e-17,0.8484848484848485,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,5,0.9241359642245293,3.636496741749069e-17,0.8484848484848485,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,1,0.9241359642245293,3.636496741749069e-17,0.8484848484848485,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,2,0.9241359642245293,3.636496741749069e-17,0.8484848484848485,0.0,Inf
197,5,3000,10,0.5,0.01,0.5,1.0,0.2,0.0,0.35,0.1,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,3,0.6136209620140295,0.875,0.36363636363636365,0.0,Inf
